1.075435000	10.30.1.25	40014	72
1.081303000	10.30.1.68	40057	70
1.093116000	10.30.1.61	40050	72
1.098053000	10.30.1.20	40009	70
1.104420000	10.30.1.63	40052	71
1.106737000	10.30.1.17	40006	72
1.113309000	10.30.1.38	40027	70
1.138135000	10.30.1.24	40013	70
1.154009000	10.30.1.51	40040	71
1.157408000	10.30.1.37	40026	72
1.182727000	10.30.1.71	40060	70
1.187117000	10.30.1.64	40053	70
1.196202000	10.30.1.74	40063	70
1.198514000	10.30.1.40	40029	70
1.199264000	10.30.1.59	40048	71
1.200353000	10.30.1.18	40007	70
1.201945000	10.30.1.69	40058	72
1.206708000	10.30.1.28	40017	70
1.216141000	10.30.1.16	40005	70
1.232670000	10.30.1.36	40025	70
1.234337000	10.30.1.53	40042	71
1.236610000	10.30.1.35	40024	70
1.242459000	10.30.1.23	40012	70
1.245013000	10.30.1.72	40061	70
1.246990000	10.30.1.39	40028	70
1.253934000	10.30.1.43	40032	70
1.264422000	10.30.1.29	40018	71
1.290183000	10.30.1.52	40041	70
1.303801000	10.30.1.19	40008	70
1.304827000	10.30.1.21	40010	72
1.304913000	10.30.1.22	40011	70
1.311682000	10.30.1.58	40047	70
1.311729000	10.30.1.54	40043	70
1.311890000	10.30.1.50	40039	70
1.342670000	10.30.1.45	40034	72
1.345011000	10.30.1.26	40015	70
1.347107000	10.30.1.73	40062	71
1.349968000	10.30.1.56	40045	69
1.356791000	10.30.1.57	40046	70
1.399497000	10.30.1.34	40023	70
1.400297000	10.30.1.70	40059	68
1.402441000	10.30.1.65	40054	71
1.402812000	10.30.1.41	40030	72
1.428077000	10.30.1.12	40001	70
1.446708000	10.30.1.32	40021	70
1.451355000	10.30.1.67	40056	71
1.464680000	10.30.1.44	40033	69
1.466761000	10.30.1.30	40019	70
1.467334000	10.30.1.48	40037	70
1.469022000	10.30.1.14	40003	70
1.469487000	10.30.1.47	40036	70
1.477166000	10.30.1.55	40044	71
1.481983000	10.30.1.11	40000	70
1.483894000	10.30.1.62	40051	70
1.486952000	10.30.1.46	40035	70
1.488045000	10.30.1.27	40016	71
1.488355000	10.30.1.31	40020	71
1.495747000	10.30.1.60	40049	70
1.499208000	10.30.1.42	40031	70
1.516808000	10.30.1.33	40022	72
1.521136000	10.30.1.13	40002	71
1.529078000	10.30.1.66	40055	70
1.537555000	10.30.1.49	40038	70
1.551663000	10.30.1.15	40004	71
1.572124000	10.30.1.25	40014	72
1.582274000	10.30.1.68	40057	70
1.597040000	10.30.1.20	40009	70
1.604065000	10.30.1.61	40050	71
1.606915000	10.30.1.17	40006	70
1.608462000	10.30.1.63	40052	71
1.611929000	10.30.1.38	40027	70
1.641922000	10.30.1.24	40013	70
1.659232000	10.30.1.51	40040	71
1.659425000	10.30.1.37	40026	72
1.678656000	10.30.1.71	40060	70
1.688425000	10.30.1.64	40053	70
1.692977000	10.30.1.74	40063	70
1.696704000	10.30.1.18	40007	70
1.698571000	10.30.1.40	40029	70
1.701895000	10.30.1.69	40058	72
1.701931000	10.30.1.28	40017	70
1.710215000	10.30.1.59	40048	71
1.711202000	10.30.1.16	40005	70
1.729374000	10.30.1.36	40025	70
1.731261000	10.30.1.53	40042	72
1.738217000	10.30.1.35	40024	70
1.744804000	10.30.1.39	40028	70
1.744980000	10.30.1.23	40012	70
1.752089000	10.30.1.72	40061	70
1.757137000	10.30.1.43	40032	69
1.768244000	10.30.1.29	40018	71
1.790675000	10.30.1.52	40041	70
1.804831000	10.30.1.22	40011	70
1.808342000	10.30.1.50	40039	70
1.808827000	10.30.1.21	40010	72
1.808828000	10.30.1.19	40008	70
1.809818000	10.30.1.54	40043	70
1.811794000	10.30.1.58	40047	70
1.840457000	10.30.1.26	40015	70
1.849771000	10.30.1.45	40034	72
1.852473000	10.30.1.73	40062	71
1.855673000	10.30.1.57	40046	70
1.856059000	10.30.1.56	40045	70
1.896847000	10.30.1.65	40054	71
1.898146000	10.30.1.70	40059	70
1.904299000	10.30.1.34	40023	70
1.906488000	10.30.1.41	40030	72
1.929519000	10.30.1.12	40001	70
1.945601000	10.30.1.67	40056	71
1.955549000	10.30.1.32	40021	70
1.961396000	10.30.1.48	40037	70
1.966629000	10.30.1.44	40033	69
1.968002000	10.30.1.47	40036	71
1.968048000	10.30.1.14	40003	70
1.971652000	10.30.1.30	40019	68
1.981800000	10.30.1.55	40044	71
1.982658000	10.30.1.11	40000	70
1.984099000	10.30.1.46	40035	70
1.984162000	10.30.1.62	40051	70
1.988760000	10.30.1.27	40016	71
1.989997000	10.30.1.31	40020	71
1.995057000	10.30.1.60	40049	70
2.000262000	10.30.1.42	40031	70
2.021430000	10.30.1.13	40002	70
2.025420000	10.30.1.33	40022	72
2.026312000	10.30.1.66	40055	70
2.042980000	10.30.1.49	40038	72
2.055432000	10.30.1.15	40004	71
2.075099000	10.30.1.25	40014	72
2.082773000	10.30.1.68	40057	70
2.096028000	10.30.1.20	40009	70
2.102636000	10.30.1.61	40050	71
2.105345000	10.30.1.63	40052	71
2.111398000	10.30.1.17	40006	72
2.113524000	10.30.1.38	40027	70
2.136732000	10.30.1.24	40013	70
2.157855000	10.30.1.37	40026	72
2.164410000	10.30.1.51	40040	71
2.183633000	10.30.1.71	40060	69
2.187927000	10.30.1.64	40053	70
2.192803000	10.30.1.74	40063	70
2.196505000	10.30.1.18	40007	70
2.202077000	10.30.1.59	40048	71
2.206087000	10.30.1.69	40058	72
2.206129000	10.30.1.28	40017	69
2.206475000	10.30.1.40	40029	69
2.216000000	10.30.1.16	40005	70
2.227885000	10.30.1.53	40042	72
2.233144000	10.30.1.36	40025	70
2.236588000	10.30.1.35	40024	70
2.240946000	10.30.1.39	40028	68
2.246307000	10.30.1.23	40012	70
2.248509000	10.30.1.43	40032	70
2.253816000	10.30.1.72	40061	70
2.268604000	10.30.1.29	40018	71
2.291039000	10.30.1.52	40041	70
2.297619000	10.30.1.22	40011	70
2.308533000	10.30.1.19	40008	70
2.309457000	10.30.1.21	40010	71
2.312276000	10.30.1.58	40047	70
2.313277000	10.30.1.50	40039	70
2.314652000	10.30.1.54	40043	70
2.342206000	10.30.1.26	40015	70
2.342964000	10.30.1.45	40034	72
2.351519000	10.30.1.56	40045	70
2.352141000	10.30.1.57	40046	71
2.352405000	10.30.1.73	40062	71
2.394457000	10.30.1.70	40059	70
2.402111000	10.30.1.65	40054	71
2.403082000	10.30.1.41	40030	72
2.413807000	10.30.1.34	40023	70
2.430781000	10.30.1.12	40001	70
2.450926000	10.30.1.67	40056	71
2.457647000	10.30.1.32	40021	70
2.461630000	10.30.1.48	40037	70
2.464031000	10.30.1.44	40033	70
2.466303000	10.30.1.14	40003	70
2.466791000	10.30.1.47	40036	71
2.472919000	10.30.1.30	40019	68
2.481850000	10.30.1.11	40000	70
2.481914000	10.30.1.62	40051	70
2.484167000	10.30.1.55	40044	71
2.485357000	10.30.1.27	40016	71
2.486001000	10.30.1.31	40020	71
2.486239000	10.30.1.46	40035	70
2.494152000	10.30.1.42	40031	70
2.495296000	10.30.1.60	40049	70
2.516010000	10.30.1.33	40022	72
2.519528000	10.30.1.66	40055	70
2.523570000	10.30.1.13	40002	70
2.540585000	10.30.1.49	40038	72
2.554396000	10.30.1.15	40004	70
2.575188000	10.30.1.25	40014	71
2.582212000	10.30.1.68	40057	70
2.594868000	10.30.1.61	40050	72
2.606006000	10.30.1.20	40009	70
2.608321000	10.30.1.17	40006	72
2.610711000	10.30.1.63	40052	70
2.612084000	10.30.1.38	40027	69
2.634315000	10.30.1.24	40013	70
2.654429000	10.30.1.51	40040	71
2.662458000	10.30.1.37	40026	72
2.681846000	10.30.1.71	40060	70
2.686290000	10.30.1.64	40053	70
2.696113000	10.30.1.18	40007	70
2.696310000	10.30.1.74	40063	69
2.698380000	10.30.1.28	40017	69
2.698644000	10.30.1.40	40029	70
2.700400000	10.30.1.69	40058	71
2.708768000	10.30.1.59	40048	71
2.711922000	10.30.1.16	40005	70
2.731391000	10.30.1.36	40025	70
2.731535000	10.30.1.53	40042	72
2.735410000	10.30.1.35	40024	70
2.747629000	10.30.1.43	40032	70
2.748399000	10.30.1.39	40028	70
2.750836000	10.30.1.72	40061	70
2.751638000	10.30.1.23	40012	70
2.765037000	10.30.1.29	40018	71
2.796269000	10.30.1.52	40041	70
2.804869000	10.30.1.19	40008	70
2.804899000	10.30.1.22	40011	70
2.808802000	10.30.1.58	40047	70
2.810960000	10.30.1.21	40010	72
2.811546000	10.30.1.50	40039	70
2.811792000	10.30.1.54	40043	70
2.843342000	10.30.1.45	40034	72
2.844041000	10.30.1.26	40015	70
2.850935000	10.30.1.73	40062	71
2.854272000	10.30.1.56	40045	70
2.857582000	10.30.1.57	40046	71
2.892983000	10.30.1.70	40059	70
2.896800000	10.30.1.65	40054	71
2.903132000	10.30.1.41	40030	72
2.911701000	10.30.1.34	40023	70
2.928824000	10.30.1.12	40001	70
2.946296000	10.30.1.67	40056	70
2.952324000	10.30.1.32	40021	70
2.961686000	10.30.1.48	40037	69
2.962460000	10.30.1.44	40033	70
2.967028000	10.30.1.14	40003	70
2.968024000	10.30.1.47	40036	71
2.973246000	10.30.1.30	40019	70
2.981806000	10.30.1.11	40000	70
2.983289000	10.30.1.55	40044	71
2.984373000	10.30.1.62	40051	70
2.985983000	10.30.1.46	40035	70
2.989542000	10.30.1.31	40020	71
2.992131000	10.30.1.27	40016	71
2.998001000	10.30.1.42	40031	70
2.998585000	10.30.1.60	40049	70
3.020451000	10.30.1.33	40022	70
3.026049000	10.30.1.13	40002	70
3.026068000	10.30.1.66	40055	70
3.042040000	10.30.1.49	40038	72
3.050115000	10.30.1.15	40004	71
3.073417000	10.30.1.25	40014	72
3.078422000	10.30.1.68	40057	70
3.098306000	10.30.1.20	40009	70
3.101429000	10.30.1.61	40050	72
3.105463000	10.30.1.17	40006	72
3.111139000	10.30.1.63	40052	71
3.118077000	10.30.1.38	40027	70
3.140427000	10.30.1.24	40013	70
3.155542000	10.30.1.37	40026	72
3.159233000	10.30.1.51	40040	71
3.174824000	10.30.1.71	40060	68
3.181581000	10.30.1.64	40053	68
3.193456000	10.30.1.74	40063	70
3.197841000	10.30.1.28	40017	70
3.199181000	10.30.1.18	40007	70
3.202571000	10.30.1.40	40029	70
3.203483000	10.30.1.69	40058	72
3.205445000	10.30.1.59	40048	71
3.210429000	10.30.1.16	40005	70
3.230700000	10.30.1.53	40042	72
3.234204000	10.30.1.36	40025	70
3.238254000	10.30.1.35	40024	70
3.243483000	10.30.1.23	40012	70
3.243607000	10.30.1.39	40028	70
3.251210000	10.30.1.72	40061	70
3.253904000	10.30.1.43	40032	70
3.275683000	10.30.1.29	40018	71
3.278724000	10.30.1.52	40041	69
3.303533000	10.30.1.22	40011	70
3.304744000	10.30.1.58	40047	70
3.305691000	10.30.1.50	40039	70
3.306874000	10.30.1.19	40008	70
3.308564000	10.30.1.21	40010	72
3.308595000	10.30.1.54	40043	70
3.341030000	10.30.1.26	40015	70
3.344400000	10.30.1.45	40034	72
3.353786000	10.30.1.57	40046	71
3.355816000	10.30.1.73	40062	71
3.357641000	10.30.1.56	40045	70
3.399241000	10.30.1.65	40054	71
3.399251000	10.30.1.70	40059	70
3.401641000	10.30.1.41	40030	72
3.410418000	10.30.1.34	40023	70
3.430625000	10.30.1.12	40001	70
3.445471000	10.30.1.67	40056	71
3.452024000	10.30.1.32	40021	70
3.464071000	10.30.1.48	40037	70
3.468262000	10.30.1.14	40003	69
3.469061000	10.30.1.30	40019	70
3.470297000	10.30.1.44	40033	69
3.470856000	10.30.1.47	40036	71
3.476825000	10.30.1.11	40000	70
3.477290000	10.30.1.55	40044	71
3.479220000	10.30.1.31	40020	71
3.480436000	10.30.1.27	40016	70
3.485244000	10.30.1.46	40035	70
3.489069000	10.30.1.62	40051	70
3.493289000	10.30.1.42	40031	70
3.494816000	10.30.1.60	40049	70
3.515068000	10.30.1.13	40002	71
3.525291000	10.30.1.33	40022	72
3.527276000	10.30.1.66	40055	70
3.542170000	10.30.1.49	40038	72
3.556680000	10.30.1.15	40004	71
3.574652000	10.30.1.25	40014	71
3.580822000	10.30.1.68	40057	70
3.596783000	10.30.1.61	40050	72
3.599993000	10.30.1.20	40009	70
3.605751000	10.30.1.17	40006	71
3.608386000	10.30.1.63	40052	71
3.613828000	10.30.1.38	40027	70
3.637766000	10.30.1.24	40013	70
3.660381000	10.30.1.51	40040	71
3.661968000	10.30.1.37	40026	72
3.678042000	10.30.1.71	40060	70
3.681390000	10.30.1.64	40053	70
3.690108000	10.30.1.74	40063	70
3.697110000	10.30.1.18	40007	70
3.699446000	10.30.1.28	40017	70
3.704311000	10.30.1.40	40029	70
3.707964000	10.30.1.59	40048	71
3.708758000	10.30.1.69	40058	72
3.713680000	10.30.1.16	40005	70
3.730671000	10.30.1.53	40042	72
3.734645000	10.30.1.35	40024	70
3.737285000	10.30.1.36	40025	70
3.744135000	10.30.1.39	40028	70
3.746224000	10.30.1.72	40061	70
3.747514000	10.30.1.23	40012	70
3.747998000	10.30.1.43	40032	69
3.763768000	10.30.1.29	40018	71
3.786879000	10.30.1.52	40041	70
3.802571000	10.30.1.50	40039	70
3.803723000	10.30.1.22	40011	70
3.805985000	10.30.1.19	40008	69
3.807913000	10.30.1.54	40043	70
3.810289000	10.30.1.21	40010	72
3.818124000	10.30.1.58	40047	70
3.843336000	10.30.1.45	40034	72
3.845019000	10.30.1.26	40015	70
3.853417000	10.30.1.56	40045	70
3.854646000	10.30.1.73	40062	71
3.856670000	10.30.1.57	40046	71
3.898589000	10.30.1.70	40059	70
3.905969000	10.30.1.65	40054	71
3.908335000	10.30.1.34	40023	70
3.909009000	10.30.1.41	40030	72
3.929233000	10.30.1.12	40001	70
3.945953000	10.30.1.67	40056	71
3.951342000	10.30.1.32	40021	70
3.964932000	10.30.1.44	40033	69
3.965829000	10.30.1.48	40037	70
3.968473000	10.30.1.47	40036	71
3.968623000	10.30.1.14	40003	70
3.969177000	10.30.1.30	40019	70
3.979047000	10.30.1.55	40044	71
3.983249000	10.30.1.11	40000	70
3.985198000	10.30.1.46	40035	70
3.987441000	10.30.1.31	40020	71
3.988576000	10.30.1.27	40016	71
3.989036000	10.30.1.62	40051	69
3.998576000	10.30.1.42	40031	69
3.998876000	10.30.1.60	40049	70
4.020605000	10.30.1.13	40002	71
4.026386000	10.30.1.33	40022	71
4.027591000	10.30.1.66	40055	70
4.044457000	10.30.1.49	40038	71
4.052267000	10.30.1.15	40004	71
4.075399000	10.30.1.25	40014	72
4.087092000	10.30.1.68	40057	70
4.098973000	10.30.1.61	40050	72
4.099746000	10.30.1.20	40009	70
4.104463000	10.30.1.17	40006	71
4.109291000	10.30.1.38	40027	70
4.109377000	10.30.1.63	40052	71
4.139808000	10.30.1.24	40013	70
4.157111000	10.30.1.51	40040	71
4.158214000	10.30.1.37	40026	72
4.181331000	10.30.1.71	40060	70
4.188112000	10.30.1.64	40053	70
4.191989000	10.30.1.74	40063	70
4.195596000	10.30.1.18	40007	70
4.201008000	10.30.1.40	40029	70
4.203655000	10.30.1.28	40017	70
4.203982000	10.30.1.59	40048	71
4.205506000	10.30.1.69	40058	72
4.217812000	10.30.1.16	40005	70
4.226227000	10.30.1.53	40042	72
4.235248000	10.30.1.36	40025	70
4.235770000	10.30.1.35	40024	70
4.243191000	10.30.1.39	40028	70
4.245208000	10.30.1.23	40012	70
4.249784000	10.30.1.43	40032	70
4.250858000	10.30.1.72	40061	70
4.264457000	10.30.1.29	40018	70
4.287509000	10.30.1.52	40041	70
4.301906000	10.30.1.22	40011	70
4.303403000	10.30.1.50	40039	70
4.308446000	10.30.1.19	40008	70
4.312939000	10.30.1.21	40010	72
4.314214000	10.30.1.58	40047	70
4.316050000	10.30.1.54	40043	70
4.343322000	10.30.1.45	40034	72
4.343900000	10.30.1.26	40015	70
4.351085000	10.30.1.57	40046	71
4.354064000	10.30.1.56	40045	70
4.354246000	10.30.1.73	40062	71
4.395548000	10.30.1.70	40059	70
4.399462000	10.30.1.65	40054	71
4.403167000	10.30.1.41	40030	72
4.407740000	10.30.1.34	40023	70
4.437078000	10.30.1.12	40001	69
4.447151000	10.30.1.67	40056	70
4.452809000	10.30.1.32	40021	70
4.463563000	10.30.1.44	40033	70
4.466330000	10.30.1.14	40003	70
4.466875000	10.30.1.47	40036	70
4.469291000	10.30.1.48	40037	70
4.474721000	10.30.1.30	40019	70
4.476354000	10.30.1.11	40000	70
4.479758000	10.30.1.55	40044	70
4.480713000	10.30.1.62	40051	70
4.481187000	10.30.1.46	40035	70
4.482945000	10.30.1.27	40016	71
4.488310000	10.30.1.31	40020	71
4.500867000	10.30.1.60	40049	70
4.501445000	10.30.1.42	40031	70
4.522202000	10.30.1.13	40002	71
4.523866000	10.30.1.33	40022	72
4.527820000	10.30.1.66	40055	70
4.537164000	10.30.1.49	40038	72
4.549916000	10.30.1.15	40004	71
4.576591000	10.30.1.25	40014	72
4.586015000	10.30.1.68	40057	69
4.595982000	10.30.1.61	40050	72
4.596592000	10.30.1.20	40009	70
4.605195000	10.30.1.63	40052	71
4.608230000	10.30.1.17	40006	72
4.613551000	10.30.1.38	40027	70
4.635879000	10.30.1.24	40013	70
4.655937000	10.30.1.37	40026	72
4.662202000	10.30.1.51	40040	71
4.680762000	10.30.1.71	40060	70
4.684526000	10.30.1.64	40053	70
4.691679000	10.30.1.28	40017	70
4.692359000	10.30.1.74	40063	70
4.701597000	10.30.1.18	40007	70
4.702764000	10.30.1.69	40058	72
4.702886000	10.30.1.40	40029	70
4.704195000	10.30.1.59	40048	71
4.712730000	10.30.1.16	40005	70
4.729779000	10.30.1.53	40042	72
4.732122000	10.30.1.35	40024	70
4.733704000	10.30.1.36	40025	68
4.745463000	10.30.1.23	40012	70
4.746681000	10.30.1.39	40028	68
4.749375000	10.30.1.43	40032	70
4.750851000	10.30.1.72	40061	70
4.768964000	10.30.1.29	40018	71
4.784338000	10.30.1.52	40041	70
4.806345000	10.30.1.22	40011	70
4.806423000	10.30.1.21	40010	72
4.806900000	10.30.1.19	40008	70
4.811328000	10.30.1.58	40047	70
4.811331000	10.30.1.50	40039	70
4.813256000	10.30.1.54	40043	70
4.841151000	10.30.1.26	40015	70
4.850261000	10.30.1.45	40034	72
4.852370000	10.30.1.56	40045	70
4.855773000	10.30.1.57	40046	71
4.856812000	10.30.1.73	40062	71
4.888588000	10.30.1.70	40059	70
4.894871000	10.30.1.65	40054	71
4.905730000	10.30.1.41	40030	72
4.912875000	10.30.1.34	40023	68
4.927929000	10.30.1.12	40001	70
4.944012000	10.30.1.67	40056	71
4.956662000	10.30.1.32	40021	70
4.964727000	10.30.1.48	40037	70
4.965650000	10.30.1.44	40033	70
4.966452000	10.30.1.14	40003	70
4.974288000	10.30.1.30	40019	70
4.976262000	10.30.1.47	40036	71
4.976971000	10.30.1.55	40044	71
4.978470000	10.30.1.11	40000	70
4.981974000	10.30.1.46	40035	70
4.983949000	10.30.1.62	40051	70
4.987663000	10.30.1.31	40020	71
4.990927000	10.30.1.27	40016	71
4.991935000	10.30.1.60	40049	71
5.000861000	10.30.1.42	40031	70
5.023213000	10.30.1.33	40022	73
5.024181000	10.30.1.13	40002	72
5.025307000	10.30.1.66	40055	71
5.041075000	10.30.1.49	40038	73
5.063046000	10.30.1.15	40004	72
5.066766000	10.30.1.25	40014	73
5.081934000	10.30.1.68	40057	70
5.097951000	10.30.1.20	40009	71
5.101418000	10.30.1.61	40050	73
5.107925000	10.30.1.17	40006	73
5.108539000	10.30.1.38	40027	71
5.111206000	10.30.1.63	40052	72
5.135442000	10.30.1.24	40013	71
5.160867000	10.30.1.37	40026	73
5.162890000	10.30.1.51	40040	72
5.177114000	10.30.1.71	40060	71
5.185499000	10.30.1.64	40053	71
5.191273000	10.30.1.74	40063	71
5.193884000	10.30.1.18	40007	71
5.198569000	10.30.1.40	40029	71
5.199542000	10.30.1.69	40058	73
5.204724000	10.30.1.28	40017	71
5.207622000	10.30.1.59	40048	71
5.214265000	10.30.1.16	40005	71
5.230855000	10.30.1.53	40042	73
5.232250000	10.30.1.36	40025	71
5.237892000	10.30.1.23	40012	71
5.239220000	10.30.1.35	40024	71
5.245754000	10.30.1.43	40032	71
5.246075000	10.30.1.72	40061	71
5.249658000	10.30.1.39	40028	71
5.267841000	10.30.1.29	40018	72
5.287020000	10.30.1.52	40041	71
5.301628000	10.30.1.22	40011	71
5.303558000	10.30.1.21	40010	72
5.303823000	10.30.1.54	40043	71
5.304293000	10.30.1.19	40008	71
5.305480000	10.30.1.50	40039	71
5.309217000	10.30.1.58	40047	70
5.338170000	10.30.1.26	40015	71
5.348013000	10.30.1.45	40034	73
5.348319000	10.30.1.73	40062	72
5.354054000	10.30.1.56	40045	71
5.355106000	10.30.1.57	40046	72
5.398239000	10.30.1.70	40059	71
5.405263000	10.30.1.65	40054	72
5.407406000	10.30.1.34	40023	69
5.412081000	10.30.1.41	40030	73
5.424262000	10.30.1.12	40001	71
5.452004000	10.30.1.32	40021	71
5.453662000	10.30.1.67	40056	72
5.465007000	10.30.1.48	40037	71
5.467170000	10.30.1.44	40033	71
5.467600000	10.30.1.47	40036	72
5.468366000	10.30.1.14	40003	71
5.470722000	10.30.1.30	40019	71
5.477458000	10.30.1.55	40044	72
5.477502000	10.30.1.11	40000	71
5.485182000	10.30.1.62	40051	70
5.485380000	10.30.1.27	40016	72
5.487247000	10.30.1.31	40020	72
5.488334000	10.30.1.46	40035	71
5.491220000	10.30.1.42	40031	71
5.499974000	10.30.1.60	40049	70
5.519804000	10.30.1.33	40022	73
5.522847000	10.30.1.13	40002	71
5.526358000	10.30.1.66	40055	71
5.535956000	10.30.1.49	40038	73
5.559616000	10.30.1.15	40004	72
5.573802000	10.30.1.25	40014	73
5.583810000	10.30.1.68	40057	71
5.598177000	10.30.1.20	40009	71
5.599533000	10.30.1.61	40050	73
5.606023000	10.30.1.17	40006	73
5.613077000	10.30.1.63	40052	72
5.614368000	10.30.1.38	40027	70
5.638206000	10.30.1.24	40013	71
5.659105000	10.30.1.37	40026	73
5.662945000	10.30.1.51	40040	72
5.680879000	10.30.1.71	40060	71
5.684567000	10.30.1.64	40053	71
5.690216000	10.30.1.74	40063	71
5.690910000	10.30.1.18	40007	71
5.701877000	10.30.1.28	40017	71
5.703227000	10.30.1.40	40029	71
5.705114000	10.30.1.69	40058	73
5.708807000	10.30.1.59	40048	72
5.711931000	10.30.1.16	40005	71
5.728146000	10.30.1.53	40042	73
5.732280000	10.30.1.36	40025	71
5.736543000	10.30.1.35	40024	69
5.743433000	10.30.1.23	40012	71
5.744462000	10.30.1.39	40028	71
5.751483000	10.30.1.72	40061	71
5.753589000	10.30.1.43	40032	70
